,Institute,Academic Program Name,Quota,Seat Type,Closing Rank,Year,Round,Average Package,Highest,Type of Exam,Fee Structure
9270,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,71447,2022,4,740000,,JEE Mains,80000
9271,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,70343,2022,4,740000,,JEE Mains,80000
9272,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,EWS,11804,2022,4,740000,,JEE Mains,80000
9273,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,EWS,12282,2022,4,740000,,JEE Mains,80000
9274,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,25614,2022,4,740000,,JEE Mains,80000
9275,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,25727,2022,4,740000,,JEE Mains,80000
9276,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,12246,2022,4,740000,,JEE Mains,80000
9277,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,13233,2022,4,740000,,JEE Mains,80000
9278,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,5882,2022,4,740000,,JEE Mains,80000
9279,"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,5427,2022,4,740000,,JEE Mains,80000
9280,Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,76460,2022,4,,,JEE Mains,
9281,Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,11815,2022,4,,,JEE Mains,
9282,Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,23722,2022,4,,,JEE Mains,
9283,Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,12444,2022,4,,,JEE Mains,
9284,Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,5865,2022,4,,,JEE Mains,
9285,Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,46873,2022,4,,,JEE Mains,
9286,Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),1570,2022,4,,,JEE Mains,
9287,Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,7804,2022,4,,,JEE Mains,
9288,Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,16229,2022,4,,,JEE Mains,
9289,Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,8973,2022,4,,,JEE Mains,
9290,Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,4404,2022,4,,,JEE Mains,
9291,Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,65236,2022,4,,,JEE Mains,
9292,Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,9987,2022,4,,,JEE Mains,
9293,Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,20528,2022,4,,,JEE Mains,
9294,Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,11108,2022,4,,,JEE Mains,
9295,Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,4883,2022,4,,,JEE Mains,
9296,Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,55199,2022,4,,,JEE Mains,
9297,Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),1975,2022,4,,,JEE Mains,
9298,Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,8334,2022,4,,,JEE Mains,
9299,Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,18049,2022,4,,,JEE Mains,
9300,Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,10362,2022,4,,,JEE Mains,
9301,Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,4239,2022,4,,,JEE Mains,
9302,Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,OPEN,84080,2022,4,,,JEE Mains,
9303,Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,EWS,12597,2022,4,,,JEE Mains,
9304,Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,26436,2022,4,,,JEE Mains,
9305,Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,SC,13060,2022,4,,,JEE Mains,
9306,Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,ST,5984,2022,4,,,JEE Mains,
9307,Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,OPEN,74933,2022,4,,,JEE Mains,
9308,Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,EWS,11677,2022,4,,,JEE Mains,
9309,Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,23254,2022,4,,,JEE Mains,
9310,Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,SC,12879,2022,4,,,JEE Mains,
9311,Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,ST,5553,2022,4,,,JEE Mains,
9312,Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,73740,2022,4,,,JEE Mains,
9313,Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,11820,2022,4,,,JEE Mains,
9314,Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,23757,2022,4,,,JEE Mains,
9315,Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,12336,2022,4,,,JEE Mains,
9316,Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,5670,2022,4,,,JEE Mains,
9317,"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,1532,2022,4,,,JEE Mains,
9318,"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,372,2022,4,,,JEE Mains,
9319,"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,SC,352,2022,4,,,JEE Mains,
9320,"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,ST,178,2022,4,,,JEE Mains,
9321,"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,79135,2022,4,,,JEE Mains,
9322,"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,12130,2022,4,,,JEE Mains,
9323,"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,11924,2022,4,,,JEE Mains,
9324,"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,4749,2022,4,,,JEE Mains,
9325,"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN,57588,2022,4,,,JEE Mains,
9326,"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,EWS,8699,2022,4,,,JEE Mains,
9327,"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,SC,10488,2022,4,,,JEE Mains,
9328,"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,ST,5102,2022,4,,,JEE Mains,
9329,"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,71773,2022,4,,,JEE Mains,
9330,"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,10772,2022,4,,,JEE Mains,
9331,"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,11951,2022,4,,,JEE Mains,
9332,"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,5606,2022,4,,,JEE Mains,
9333,"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,67344,2022,4,,,JEE Mains,
9334,"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,10228,2022,4,,,JEE Mains,
9335,"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,11705,2022,4,,,JEE Mains,
9336,"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,5400,2022,4,,,JEE Mains,
9337,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,57772,2022,4,,,JEE Mains,
9338,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,EWS,9309,2022,4,,,JEE Mains,
9339,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,SC,10712,2022,4,,,JEE Mains,
9340,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,ST,5221,2022,4,,,JEE Mains,
9341,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,76954,2022,4,,,JEE Mains,
9342,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),2103,2022,4,,,JEE Mains,
9343,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,11650,2022,4,,,JEE Mains,
9344,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,24055,2022,4,,,JEE Mains,
9345,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,11216,2022,4,,,JEE Mains,
9346,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,3405,2022,4,,,JEE Mains,
9347,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,46590,2022,4,,,JEE Mains,
9348,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,7133,2022,4,,,JEE Mains,
9349,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,16675,2022,4,,,JEE Mains,
9350,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,8069,2022,4,,,JEE Mains,
9351,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,2262,2022,4,,,JEE Mains,
9352,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,64317,2022,4,,,JEE Mains,
9353,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,9822,2022,4,,,JEE Mains,
9354,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,19753,2022,4,,,JEE Mains,
9355,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,9954,2022,4,,,JEE Mains,
9356,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,3785,2022,4,,,JEE Mains,
9357,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,61390,2022,4,,,JEE Mains,
9358,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,9259,2022,4,,,JEE Mains,
9359,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,18889,2022,4,,,JEE Mains,
9360,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,9379,2022,4,,,JEE Mains,
9361,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,3358,2022,4,,,JEE Mains,
9362,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,84195,2022,4,,,JEE Mains,
9363,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,EWS,12239,2022,4,,,JEE Mains,
9364,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,26365,2022,4,,,JEE Mains,
9365,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,SC,12507,2022,4,,,JEE Mains,
9366,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,ST,3876,2022,4,,,JEE Mains,
9367,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,69669,2022,4,,,JEE Mains,
9368,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,10583,2022,4,,,JEE Mains,
9369,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,22493,2022,4,,,JEE Mains,
9370,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,10589,2022,4,,,JEE Mains,
9371,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,3826,2022,4,,,JEE Mains,
9372,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,401,2022,4,,,JEE Mains,
9373,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),9,2022,4,,,JEE Mains,
9374,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,149,2022,4,,,JEE Mains,
9375,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,401,2022,4,,,JEE Mains,
9376,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,SC,196,2022,4,,,JEE Mains,
9377,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,ST,91,2022,4,,,JEE Mains,
